rowid,sku,producto,proveedor,marca,precio_sin_iva,pmp_sin_iva,ganancia_moneda_nacional,margen_porcentaje,stock_total
85056,422D,"AGUJA TORNAMESA 422 o 422D","ELECTRONICA A","SIN MARCA",172.41379000,427.60450000,-255.19071000,-148.010614464191,2
82508,MX-16CH,"MEZCLADORA ROMMS PASIVA DE 16 CANALES",MEXBUSA,ROMMS,5625.36207000,5880.00000000,-254.63793000,-4.526605164812,5
30656,RABEHPSUHSBALL,"ADAPTADOR BEHRINGER MOD. PSU-HSB-ALL(9V)",INOVAUDIO,BEHRINGER,365.75000000,597.09500000,-231.34500000,-63.252221462748,2
79188,RATCEPLYTNCLIPBLK,"AFINADOR T.C. ELECTRONIC POLYTUNE CLIP",INOVAUDIO,"TC ELECTRONIC",587.16379000,712.15000000,-124.98621000,-21.286430145837,1
82507,MX-12CH,"MEZCLADORA ROMMS PASIVA DE 12 CANALES",MEXBUSA,ROMMS,3975.99138000,4095.00000000,-119.00862000,-2.993181036524,1
87858,988664,"CELESTION CF1540HD BOCINA 15IN 8 OHMS 1200W",SENSEY,CELESTION,4145.27586000,4258.62200000,-113.34614000,-2.734344922463,1
87928,RAKNAVV3V,"PASTILLA KNA P/VIOLIN/VIOLA MOD. VV-3V C/VOLUMEN NEGRA",INOVAUDIO,KNA,1334.48000000,1443.82759000,-109.34759000,-8.194022390744,1
89509,PMX-8CH,"MEZCLADORA AMP ROMMS 8CH USB/SD/BT 250W",MEXBUSA,ROMMS,3565.68966000,3675.00000000,-109.31034000,-3.065615643062,5
82459,ICTCEBAM200,"AMPLIFICADOR T.C. P/BAJO MOD. BAM200",INOVAUDIO,"TC ELECTRONIC",2048.36207000,2147.00948500,-98.64741500,-4.815916895005,2
90625,WIME,"SISTEMA DE TELEFONÍA COMPACTO WIRELESS MICRO RODE","ELIZONDO MUSIC",RODE,1867.88793000,1965.94666667,-98.05873667,-5.249711992625,3
22779,RASWI280,"CONECTOR SWITCHCRAFT PLUG  MOD. 280",GONHER,SWITCHCRAFT,54.31034483,146.69000000,-92.37965517,-170.095873003869,39
30766,VABEHPX3000,"BAHIA BEHRINGER PARCHEO MOD. PX-3000",INOVAUDIO,BEHRINGER,1397.63793000,1486.85356333,-89.21563333,-6.383315121535,3
89507,PMX-6CH,"MEZCLADORA AMP ROMMS 6CH USB/SD/BT 250W",MEXBUSA,ROMMS,3277.60345000,3360.00000000,-82.39655000,-2.513926753403,6
82778,FRRF020,"CORREA PARA FUELLE 3012 PREMIUM FARINELLI",LEMUS,FARINELLI,226.72410000,306.00000000,-79.27590000,-34.965802047511,3
89508,PMX-4CH,"MEZCLADORA AMP ROMMS 4CH USB/SD/BT 250W",MEXBUSA,ROMMS,3071.89655000,3150.00000000,-78.10345000,-2.542515632566,2
87921,RAKNANG1,"PASTILLA KNA P/GUITARRA MOD. NG-1 NYLON PIEZO PUENTE",INOVAUDIO,KNA,694.58000000,768.13500000,-73.55500000,-10.589852860722,4
84495,CM-CR224BK,"CABLE P/MICROFONO 2X24 100M CRIST. NEGRO",MEXBUSA,MEXBUSA,2746.62069000,2819.00000000,-72.37931000,-2.635213164436,3
76754,IATCEHARMONYS2,"PROCESADOR T.C. EL. HARMONY SINGER 2",INOVAUDIO,"TC ELECTRONIC",2188.78448000,2260.43966000,-71.65518000,-3.273743059435,1
86457,EXTM028,"TAMBORA EXTREME DE MARCHA ROJO 24x10 CON ARNES",LEMUS,EXTREME,606.19828000,666.00000000,-59.80172000,-9.865042837139,3
87815,IATCESKYSURMIR,"PEDAL T.C. P/GUITARRA MOD. SKYSURFER MINI REVERB",INOVAUDIO,"TC ELECTRONIC",655.45690000,712.14655000,-56.68965000,-8.648875311252,1
91289,GC-39-NAT-AR,"GUITARRA CLASICA NATURAL BAMBOO INCLUYE FUNDA ACOLCHONADA",BAMBOO,BAMBOO,1270.62931000,1321.26729423,-50.63798423,-3.985268073975,6
30853,IABEHUCG102,"INTERFASE BEHRINGER MOD. UCG-102",INOVAUDIO,BEHRINGER,414.39655000,456.35087276,-41.95432276,-10.124196922006,2
91491,PMX-8180,"MEZCLADORA AMP.8CH USB/SD/BLUETOOTH 180W ROMMS",MEXBUSA,ROMMS,2855.07759000,2895.90000000,-40.82241000,-1.429817884564,1
30704,IABEHB115MP3,"BAFLE BEHRINGER C/PODER MOD. B115MP3",INOVAUDIO,BEHRINGER,7106.31897000,7146.33621000,-40.01724000,-0.563121922460,1
87666,EVPP-6R,"CABLE PLUG A PLUG 6MT EVOLUTION REFORZ PBK","PROLIFE AUDIO",PBK,129.31034000,168.30000000,-38.98966000,-30.152004859008,6
81713,IABEHAG10,"SISTEMA BEHRINGER AIRPLAY GUITAR AG10",INOVAUDIO,BEHRINGER,1754.38793000,1787.63000000,-33.24207000,-1.894795867639,1
34809,0992039000,"ORIG TREMOLO ARM VINT STRAT",FENDER,FENDER,225.00000000,257.77000000,-32.77000000,-14.564444444444,1
85940,IABEYM18G4008,"REMPLAZO BEYMA BOCINA M-18G400",GONHER,BEYMA,752.13793000,782.59995648,-30.46202648,-4.050058541789,1
30846,VABEHPS400,"FUENTE BEHRINGER P/MICROFONO MOD. PS400",INOVAUDIO,BEHRINGER,541.10345000,571.43970000,-30.33625000,-5.606367876605,1
76808,IATCEVOICETH1,"PROCESADOR T.C. EL. VOICE TONE H1",INOVAUDIO,"TC ELECTRONIC",2113.63793000,2140.19885333,-26.56092333,-1.256644903699,3
88928,MUR-2X16F,"CABLE PARA BOCINA ROMMS MUR-2X16F REFORZADO 2X16 100 METROS",MEXBUSA,ROMMS,2517.84483000,2541.00000000,-23.15517000,-0.919642454694,1
87672,2PP-6L,"CABLE PLUG A PLUG ESC 6 MT PBK LIFE","PROLIFE AUDIO",PBK,155.17241000,176.00000000,-20.82759000,-13.422224994765,13
30857,IABEHUMC202HD,"INTERFASE BEHRINGER MOD. UMC-202HD",INOVAUDIO,BEHRINGER,1515.16379000,1534.79000000,-19.62621000,-1.295319366100,1
30994,VABEHHD300,"PEDAL BEHRINGER HD300 HEAVY DISTORTION",INOVAUDIO,BEHRINGER,448.55172000,465.68000000,-17.12828000,-3.818574143468,1
30979,VABEHCL9,"PEDAL BEHRINGER CL9 COMPRESSOR/LIMITER",INOVAUDIO,BEHRINGER,448.55172000,465.68000000,-17.12828000,-3.818574143468,1
89447,ISBLSCARRYONSTJEB,"GUITARRA BLACKSTAR ELECT.CARRY-ON-ST",GONHER,BLACKSTAR,3166.12069000,3181.70690000,-15.58621000,-0.492280981241,1
30981,VABEHCS400,"PEDAL BEHRINGER CS400 COMPRESSOR/SUSTAI.",INOVAUDIO,BEHRINGER,452.23276000,465.68000000,-13.44724000,-2.973521865156,1
87830,RABEHGMC1000,"CABLE BEHRINGER P/MICROFONO MOD. GMC-1000",INOVAUDIO,BEHRINGER,285.32759000,295.13362000,-9.80603000,-3.436761933888,2
30658,RABEHTU300,"AFINADOR BEHRINGER CROMATICO MOD. TU300",INOVAUDIO,BEHRINGER,569.52586000,577.05000000,-7.52414000,-1.321123504383,5
88931,MS-250,"SOPORTE PARA ILUMINACIÓN ROMMS MS-250 AJUSTABLE",MEXBUSA,ROMMS,3089.58621000,3097.00000000,-7.41379000,-0.239960612719,4
8144,3615121,"BAQ. LP TIMBAL CHA CHA CHA 4060",VEERKAMP,JUGA,86.20690000,89.46000000,-3.25310000,-3.773595849056,2
87834,IABEHUV1,"PREAMPLIFICADOR BEHRINGER MOD. UV1",INOVAUDIO,BEHRINGER,3044.91379000,3048.07759000,-3.16380000,-0.103904419573,1
78576,IABEHCX2310V2,"CROSSOVER BEHRINGER ELECTRONICO CX2310V2",INOVAUDIO,BEHRINGER,1683.87069000,1687.00931000,-3.13862000,-0.186393172507,2
31008,VABEHTO800,"PEDAL BEHRINGER TO800 VITAGE TUBE OVERD.",INOVAUDIO,BEHRINGER,448.55172000,451.56800000,-3.01628000,-0.672448653190,5
30832,IABEHADA8200,"CONVERTIDOR BEHRINGER MOD. ADA8200",INOVAUDIO,BEHRINGER,3094.62069000,3095.97000000,-1.34931000,-0.043601789530,1
87949,VANUXNGS6,"PEDAL NUX NGS-6 AMP ACADEMY",GONHER,NUX,2630.77586000,2632.01000000,-1.23414000,-0.046911636174,9
22773,RASWI151,"CONECTOR SWITCHCRAFT JACK MOD. 151",GONHER,SWITCHCRAFT,250.00000000,251.04000000,-1.04000000,-0.416000000000,60
91723,CMG-06_M,"MEZCLADORA ANALOGA 6 CANALES YAMAHA",YAMAHA,YAMAHA,2047.41000000,2047.68000000,-0.27000000,-0.013187392852,8
87835,RABEHGMC600,"CABLE BEHRINGER P/MICROFONO MOD. GMC-600",INOVAUDIO,BEHRINGER,221.77586000,222.00000000,-0.22414000,-0.101066004208,1
80959,VADADBDE2L,"EXHIBIDOR DADDARIO   MOD. BDE2-L",GONHER,DADDARIO,870.68965517,870.68966000,-0.00000483,-0.000000554733,4
17661,VADADGDE2L,"EXHIBIDOR DADDARIO   MOD. GDE2-L",GONHER,DADDARIO,870.68965517,870.68966000,-0.00000483,-0.000000554733,6
69562,PRFD001,"FUNDA P/ CHELO 4/4 PEARL RIVER",LEMUS,"PEARL RIVER",337.06896552,337.06897000,-0.00000448,-0.000001329105,1
18601,VAHERDS510B,"SOPORTE HERCULES P/TROMPETA DS-510B",GONHER,HERCULES,344.82758621,344.82759000,-0.00000379,-0.000001099100,1
69284,FRES001,"ESTUCHE PARA ACORDEON 1302 NEGRO FARINELLI",LEMUS,FARINELLI,593.96551724,593.96552000,-0.00000276,-0.000000464673,8
82699,GUADA-GA,"ENC. GUITARRA ACERO GUADALUPE",GUADALUPE,GUADALUPE,107.75860000,107.75860000,0.00000000,0.000000000000,3
88221,REMATE006,"ESTUCHE FENDER P/GUITARRA CLASSICA",OTROS,OTROS,861.20690000,861.20690000,0.00000000,0.000000000000,2
88226,B500K,"POTENCIOMETRO ALPHA B500K LINEAL ROSCA CORTA P/ GUIT O BASS",THUNDER,"SIN MARCA",50.86210000,50.86210000,0.00000000,0.000000000000,41
83893,RAHERDG305B,"SOPORTE HERCULES P/TABLET MOD. DG305B",GONHER,HERCULES,0.00000000,0.00000000,0.00000000,0.000000000000,1
84183,RAMEIMCMR1S,"SOPORTE MEINL P/MICROFONO MOD. MC-MR1-S",GONHER,MEINL,155.17241000,155.17241000,0.00000000,0.000000000000,5
89528,MRCN5,"MICROPHONE ROD COUNTER NUTS - MRCN5",GONHER,MEINL,155.17241000,155.17241000,0.00000000,0.000000000000,2
90059,DRPHC-2000SQI,"Calentador exterior 1500 W",OTROS,OTROS,2451.72414000,2451.72414000,0.00000000,0.000000000000,1
87539,REMATE003,"FUNDA PARA GUITARRA 3A",OTROS,"SIN MARCA",85.34483000,85.34483000,0.00000000,0.000000000000,2
43965,CR2032,"PILA LITIO 3V",DURC,CHERRY,50.00000000,50.00000000,0.00000000,0.000000000000,1
87909,CVC4NW,"ALTAVOZ (PZA) DE PLAFON (SIN GABINETE TRASERO)",YAMAHA,YAMAHA,1751.00000000,1751.00000000,0.00000000,0.000000000000,1
79831,TUER,"TUERCA PARA LUG (BARRIL)",OTROS,OTROS,25.00000000,25.00000000,0.00000000,0.000000000000,14
87538,REMATE002,"TOM DE BATERIA TAMA",OTROS,"SIN MARCA",1637.93103000,1637.93103000,0.00000000,0.000000000000,1
8519,4506608,"CANAS CLAR. BAJO 3+ RESERVE CLASSIC MOD. RER05305(5)",VEERKAMP,RESERVE,166.37931034,166.37931000,0.00000034,0.000000204352,2
81107,IPNEWPT81NPBLK,"PANDERO NEW BEAT     MOD. PT-81N/P",IPNEWPT81NP|BLK,"NEW BEAT",241.37931034,241.37931000,0.00000034,0.000000140857,1
59897,MA03,"MAQUINARIA PARA GUITARRA PERNO METAL",GUIPAR,GUIPAR,74.13793103,74.13793000,0.00000103,0.000001389302,1
61069,FGA-M-1200-IV,"FUNDA ARNOLDI",ARNOLDI,ARNOLDI,381.89655172,381.89655000,0.00000172,0.000000450384,1
61067,FGA-M-600-IV,"FUNDA ARNOLDI",ARNOLDI,ARNOLDI,322.41379310,322.41379000,0.00000310,0.000000961497,1
58403,H84GD,"BOTON CONTROL TIPO LES PAUL DORADO",THUNDER,MARVEL,38.79310345,38.79310000,0.00000345,0.000008893333,1
18605,VAHERDSP501B,"MODELO DESCONTINUADO HERCULES",GONHER,HERCULES,321.55172414,321.55172000,0.00000414,0.000001287507,2
45339,MODH,"TAHALI PARA MICROFONO ANCHO",PRADO,PRADO,54.31034483,54.31034000,0.00000483,0.000008893333,1
91724,GGSE10SET,"SET DE CUERDAS DE GUITARRA YAMAHA",YAMAHA,YAMAHA,83.62000000,83.52000000,0.10000000,0.119588615164,59
91376,VB3_4,"PUENTE PARA VIOLIN 3/4 ALICE",LEMUS,ALICE,8.62000000,8.50000000,0.12000000,1.392111368910,5
81502,IABEHSL75C,"MICROFONO BEHRINGER MOD. SL 75C",INOVAUDIO,BEHRINGER,271.38793000,270.28000000,1.10793000,0.408245864140,10
87923,RAKNASG1,"PASTILLA KNA P/GUITARRA ACUSTICA MOD. SG-1 PIEZO DE PUENTE",INOVAUDIO,KNA,694.58000000,693.43966000,1.14034000,0.164176912667,1
45168,GUADA-5AG,"CDA GUADALUPE 5A GUIA",GUADALUPE,GUADALUPE,14.65517241,13.38701714,1.26815527,8.653294785769,35
87563,1980358300,"PUAS FENDER 358 SHELL PICK 1/2 GROSS MED",FENDER,FENDER,4.31030000,2.90330000,1.40700000,32.642739484491,252
9984,8500394,"BROCHES GUIT. ELEC. EL COMETA LATON C/PI 841H(10)",VEERKAMP,"EL COMETA",54.31034483,52.71600000,1.59434483,2.935619051933,3
88474,FPLA-1200-III,"FUNDA DE POLIÉSTER PARA PLATILLO CON 3/8 DE ACOJINAMIENTO",ARNOLDI,ARNOLDI,201.72410000,200.00000000,1.72410000,0.854682211992,1
79184,RATCEPOLYTUNE3,"AFINADOR T.C. ELECTRONIC MOD. POLYTUNE 3",INOVAUDIO,"TC ELECTRONIC",1078.04310000,1076.31034000,1.73276000,0.160731978156,2
45166,GUADA-4AG,"CDA GUADALUPE 4A GUIA",GUADALUPE,GUADALUPE,14.65517241,12.40029909,2.25487332,15.386194422806,219
45162,GUADA-1A,"CDA GUADALUPE 1A",GUADALUPE,GUADALUPE,15.51724138,13.14000000,2.37724138,15.320000003764,109
43752,A026C,"PUENTE ALICE P/GUIT ACUSTICA MED 74x3x7",LEMUS,ALICE,4.05172000,1.26000000,2.79172000,68.902095900013,36
82630,A029C,"CEJILLA ALICE RANURADA P/BAJO ELECT 43x3.4x5.3-4",LEMUS,ALICE,4.05172000,1.26000000,2.79172000,68.902095900013,248
7272,2500231,"CDAS. GUITARRON 3A. ENT. NY DELGADO DOMINO 393(12)",VEERKAMP,DOMINO,13.79310345,10.94666667,2.84643678,20.636666652420,10
9245,7520514,"PUAS ERNIE BALL PERLOID MED. DIF. COLORES 9119(144)",VEERKAMP,"ERNIE BALL",7.75862069,4.85631944,2.90230125,37.407438331671,25
45159,704,"CDA SELENE 4A ENT PLATEADO .027 C/B",CUERDAS,SELENE,15.51724138,12.18240000,3.33484138,21.491200003489,20
9076,7503427,"PUA DUNLOP GELS STD VERDE 486B ML(36)",VEERKAMP,DUNLOP,10.34480000,6.86722222,3.47757778,33.616674851133,50
9078,7503429,"PUA DUNLOP GELS STD ROJO 486B HV(36)",VEERKAMP,DUNLOP,10.34482759,6.86722222,3.47760537,33.616851897674,35
9075,7503426,"PUA DUNLOP GELS STD AZUL 486B LT(36)",VEERKAMP,DUNLOP,10.34482759,6.86722222,3.47760537,33.616851897674,56
9077,7503428,"PUA DUNLOP GELS STD AMARILLO 486B XH(36)",VEERKAMP,DUNLOP,10.34482759,6.86722222,3.47760537,33.616851897674,40
9074,7503425,"PUA DUNLOP GELS STD MORADA 486B MD(36)",VEERKAMP,DUNLOP,10.34482759,6.86722222,3.47760537,33.616851897674,31
9014,7503053,"PUAS DUNLOP ULTEX JAZZ III 2.0 427R2.0(24)",VEERKAMP,DUNLOP,16.37931034,12.89416667,3.48514367,21.277719254692,20
45158,703,"CDA SELENE 3A ENT PLATEADO .022 C/B",CUERDAS,SELENE,13.79310345,10.25100000,3.54210345,25.680250009290,6
7270,2500215,"CDAS. GUITARRON 1A. ENT. NY GRUESO DOMINO 391(12)",VEERKAMP,DOMINO,20.68965517,17.12583333,3.56382184,17.225138895343,9
8209,3630423,"ACCESORIO SOP. LUG TOM POWERBEAT X-10/B(10)",VEERKAMP,"POWER BEAT",38.79310345,35.19400000,3.59910345,9.277688892921,5
45163,GUADA-2A,"CDA GUADALUPE 2A",GUADALUPE,GUADALUPE,17.24137931,13.47865672,3.76272259,21.823791022436,134
9244,7520513,"PUAS ERNIE BALL PERLOID THIN DIF. COLORES 9109(144)",VEERKAMP,"ERNIE BALL",7.75862069,3.88618056,3.87244013,49.911450562226,35
88646,CA-104BK,"EXT. 2 PLUGS RCA X LADO 90CM NEGRO",MEXBUSA,ROMMS,18.10340000,14.20000000,3.90340000,21.561695593093,90
9242,7520511,"PUAS ERNIE BALL MED. DIF. COLORES 9118(144)",VEERKAMP,"ERNIE BALL",7.75862069,3.83423611,3.92438458,50.580956806641,105
45151,602,"CDA SELENE 2A NYLON CRISTAL  .032 C/B",CUERDAS,SELENE,11.20689655,7.11000000,4.09689655,36.556923067163,3
77423,RAMEIESBOX,"EFECTO (SHAKER) MEINL MOD. ES-BOX HUEVO",GONHER,MEINL,36.41379000,32.22330000,4.19049000,11.507975412612,27
6840,2000075,"CDAS. GUIT. EL COMETA 6A.ENT.CBE 045 513(12)",VEERKAMP,"EL COMETA",37.93103448,33.65828947,4.27274501,11.264509572637,19
45156,701,"CDA SELENE 1A ACERO ESTAÑADO .011 C/B",CUERDAS,SELENE,8.62068966,4.34700000,4.27368966,49.574800028238,3
6837,2000041,"CDAS. GUIT. EL COMETA 3A. AC 510(12)",VEERKAMP,"EL COMETA",15.51724138,11.23000000,4.28724138,27.628888892105,40
45140,201,"CDA SELENE 1A NYLON NEGRO .028 S/B",CUERDAS,SELENE,8.62068966,4.29000000,4.33068966,50.236000027868,1
81301,8500388,"BROCHE EL COMETA PARA GUITARRA ELECTRICA, ALUMINIO , NEGRO 843HN(10)",VEERKAMP,"EL COMETA",62.06896552,57.50800000,4.56096552,7.348222226340,10
9241,7520510,"PUAS ERNIE BALL THIN DIF. COLORES 9108(144)",VEERKAMP,"ERNIE BALL",7.75862069,3.15652778,4.60209291,59.315864170697,146
9247,7520519,"PUAS ERNIE BALL MEDIUM VARIOS COLORES 9166(24)",VEERKAMP,"ERNIE BALL",10.34482759,5.64248645,4.70234114,45.455964336666,3
9007,7502987,"PUAS DUNLOP TORTEX STD 1.0 AZUL 418B1.0(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,53
9080,7503432,"PUAS DUNLOP TORTEX STD 1.14 MORADA 418B1.14(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,32
9073,7503424,"PUAS DUNLOP TORTEX STD 0.73 AMARILLO 418B.73(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,17
9071,7503422,"PUAS DUNLOP TORTEX STD 0.50 ROJO 418B.50(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,35
9072,7503423,"PUAS DUNLOP TORTEX STD 0.60 NARANJA 418B.60(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,38
9079,7503431,"PUAS DUNLOP TORTEX STD 0.88 VERDE 418B.88(36)",VEERKAMP,DUNLOP,11.20689655,6.42500000,4.78189655,42.669230760411,28
6838,2000059,"CDAS. GUIT. EL COMETA 4A.ENT.CBE 028 511(12)",VEERKAMP,"EL COMETA",19.82758621,14.90086022,4.92672599,24.847835423937,62
66589,7503041,"PUAS DUNLOP NY. MAX GRIP 0.73 449B.73(36)",VEERKAMP,DUNLOP,11.20689655,6.25805556,4.94884099,44.158888840640,38
9013,7503050,"PUAS DUNLOP NY. MAX GRIP 1.00 449B1.0(36)",VEERKAMP,DUNLOP,11.20689655,6.25805556,4.94884099,44.158888840640,35
9012,7503043,"PUAS DUNLOP NY. MAX GRIP 0.88 449B.88(36)",VEERKAMP,DUNLOP,11.20689655,6.25805556,4.94884099,44.158888840640,38
60126,7503039,"PUAS DUNLOP NY. MAX GRIP 0.60 449B.60(36)",VEERKAMP,DUNLOP,11.20689655,6.25805556,4.94884099,44.158888840640,19
45157,702,"CDA SELENE 2A ACERO ESTAÑADO .014 C/B",CUERDAS,SELENE,10.34482759,5.22000000,5.12482759,49.540000018502,2
9022,7503095,"PUAS DUNLOP STUBBY CHICA TRANSP/ROJA 474R1.0(24)",VEERKAMP,DUNLOP,18.10344828,12.89416667,5.20928161,28.775079362947,21
9045,7503293,"PUAS DUNLOP STUBBY MED. VIO. 475R2.0(24)",VEERKAMP,DUNLOP,18.10344828,12.89416667,5.20928161,28.775079362947,15
9024,7503099,"PUAS DUNLOP STUBBY CHICA MOR. 474R3.0(24)",VEERKAMP,DUNLOP,18.10344828,12.89416667,5.20928161,28.775079362947,19
9046,7503294,"PUAS DUNLOP STUBBY MED. MOR. 475R3.0(24)",VEERKAMP,DUNLOP,18.10344828,12.89416667,5.20928161,28.775079362947,19
9023,7503097,"PUAS DUNLOP STUBBY CHICA VIO. 474R2.0(24)",VEERKAMP,DUNLOP,18.10344828,12.89416667,5.20928161,28.775079362947,16
87842,RABEHGMC150,"CABLE BEHRINGER P/MICROFONO MOD. GMC-150",INOVAUDIO,BEHRINGER,161.75000000,156.50862000,5.24138000,3.240420401855,1
45143,202-B,"CDA SELENE 2A NYLON NEGRO .032 C/B",CUERDAS,SELENE,12.06896552,6.77700000,5.29196552,43.847714298549,6
6858,2000199,"CDAS. GUIT. VICTOR 4A. ENT. CBE. 032 14(10)",VEERKAMP,VICTOR,25.00000000,19.64827586,5.35172414,21.406896560000,87
86617,VABEHHPM1100,"AUDIFONOS BEHRINGER MOD. HPM1100",GONHER,BEHRINGER,197.44828000,191.96000000,5.48828000,2.779603853728,1
45165,GUADA-4A,"CDA GUADALUPE 4A",GUADALUPE,GUADALUPE,28.44827586,22.89603651,5.55223935,19.516962565056,241
6839,2000067,"CDAS. GUIT. EL COMETA 5A.ENT.CBE 036 512(12)",VEERKAMP,"EL COMETA",27.58620690,21.98166667,5.60454023,20.316458331210,16
45164,GUADA-3A,"CDA GUADALUPE 3A",GUADALUPE,GUADALUPE,25.86206897,20.20008658,5.66198239,21.892998570872,231
7283,2500442,"CDA. BAJO SEXTO VICTOR 3A.AC 046 83(10)",VEERKAMP,VICTOR,26.72413793,21.05538462,5.66875331,21.212109160821,78
86639,0990819020,"STRAP BLOCKS FENDER 4 PK 2 BLK/2 SFG (ACC)",FENDER,FENDER,43.96550000,38.21090909,5.75459091,13.088878575246,11
30996,VABEHNR300,"PEDAL BEHRINGER NR300 NOISE REDUCER",INOVAUDIO,BEHRINGER,472.91379000,467.13500000,5.77879000,1.221954217068,4
45152,603,"CDA SELENE 3A NYLON CRISTAL  .040 C/B",CUERDAS,SELENE,14.65517241,8.78130435,5.87386806,40.080511478609,46
7142,2200058,"CDAS. VIOLIN 2A. EL COMETA AC 013 906(12)",VEERKAMP,"EL COMETA",11.20689655,5.21500000,5.99189655,53.466153838995,46
9125,203,"CDA SELENE 3A NYLON NEGRO .040 S/B",CUERDAS,SELENE,12.06896552,6.07522857,5.99373695,49.662391860077,105
59890,GR,"GUIRO MINI GUIPAR",GUIPAR,GUIPAR,25.00000000,19.00000000,6.00000000,24.000000000000,1
7141,2200041,"CDAS. VIOLIN 1A. EL COMETA AC 010 905(12)",VEERKAMP,"EL COMETA",11.20689655,5.18166667,6.02522988,53.763589706733,8
87559,0980300300,"PUAS FENDER 351 CELLULOID MEDLEY (12) MED (ACC)",FENDER,FENDER,75.86210000,69.82000000,6.04210000,7.964583105398,5
45160,705,"CDA SELENE 5A ENT PLATEADO .037 C/B",CUERDAS,SELENE,20.68965517,14.61840000,6.07125517,29.344399991757,45
9019,7503086,"PUAS DUNLOP MAX GRIP JAZZ III NY NGO 471R3S(24)",VEERKAMP,DUNLOP,16.37931034,10.30083333,6.07847701,37.110701756201,19
9018,7503085,"PUAS DUNLOP MAX GRIP JAZZ III NY ROJO 471R3N(24)",VEERKAMP,DUNLOP,16.37931034,10.30083333,6.07847701,37.110701756201,27
9016,7503064,"PUAS DUNLOP MAX GRIP JAZZ III GRIS 471R3C(24)",VEERKAMP,DUNLOP,16.37931034,10.30083333,6.07847701,37.110701756201,10
91336,VB4_4,"PUENTE PARA VIOLIN 4/4 ALICE",LEMUS,ALICE,14.66000000,8.50000000,6.16000000,42.019099590723,10
91378,VB1_4,"PUENTE PARA VIOLIN 1/4 ALICE",LEMUS,ALICE,14.66000000,8.50000000,6.16000000,42.019099590723,10
77243,VATCEMOJOMOJOD,"PEDAL T.C. P/GUITARRA MOJO MOJO OVERDRIV",INOVAUDIO,"TC ELECTRONIC",958.21552000,952.03000000,6.18552000,0.645524923245,1
79419,BB01.1,"BAQUETA P/BATERIA PUNTA DE PLASTICO GUIPAR",GUIPAR,GUIPAR,42.24137931,36.00000000,6.24137931,14.775510203386,19
84994,VABEHSM2001,"SOPORTE BEHRINGER P/MONITOR MOD. SM2001",INOVAUDIO,BEHRINGER,278.75862000,272.50862000,6.25000000,2.242083132712,1
7012,2102645,"CDAS. GUIT. ACUST. JIMMYWESS BCE.F.4A.28 WB28(6)",VEERKAMP,"JIMMY WESS",24.13793103,17.80072464,6.33720639,26.254140763447,46
6865,2000415,"CDAS. GUIT. EL COMETA 4A.ENT.CBE.C/B 031 811(12)",VEERKAMP,"EL COMETA",25.00000000,18.58500000,6.41500000,25.660000000000,56
76613,8700012,"LLAVERO PORTA PUAS JIMMYWESS PIEL JWPP",VEERKAMP,"JIMMY WESS",34.48275862,27.95000000,6.53275862,18.944999998379,2
6855,2000164,"CDAS. GUIT. VICTOR 1A. AC 11(10)",VEERKAMP,VICTOR,12.06896552,5.49666667,6.57229885,54.456190458981,138
45161,706,"CDA SELENE 6A ENT PLATEADO .044 C/B",CUERDAS,SELENE,25.86206897,19.13613559,6.72593338,26.006942398159,59
61276,203-B,"CDA SELENE 3A NYLON NEGRO .040 C/B",CUERDAS,SELENE,14.65517241,7.81971429,6.83545812,46.641949536778,21
6835,2000016,"CDAS. GUIT. EL COMETA 1A. AC 500(12)",VEERKAMP,"EL COMETA",12.06896552,5.20666667,6.86229885,56.859047601289,54
9025,7503101,"PUAS DUNLOP STUBBY MED.TRANSP/ROJA 475R1.0(24)",VEERKAMP,DUNLOP,19.82758621,12.89416667,6.93341954,34.968550718005,34
28955,PV4/4,"PUENTE P/ VIOLIN 4/4 PEARL RIVER",LEMUS,"PEARL RIVER",19.74138000,12.75000000,6.99138000,35.414849417822,13
29380,MARACA-6,"MARACA CHICA 6","VICTORICO ",VICTORICO,18.10344828,11.00000000,7.10344828,39.238095251984,1
7260,604,"CDA SELENE 4A ENTORCHADO PLATA .030 C/B",CUERDAS,SELENE,18.96551724,11.84000000,7.12551724,37.570909086369,27
86612,RABEHBC12,"CABLE BEHRINGER P/AUDIFONOS MOD. BC12",GONHER,BEHRINGER,118.25862000,111.03086214,7.22775786,6.111823273432,14
9027,7503238,"PUAS F.OVALADA 35MM CELULOIDE MED COMETA 1038(50)",VEERKAMP,"EL COMETA",10.34482759,3.11033443,7.23449316,69.933433854358,61
6862,2000377,"CDAS. GUIT. EL COMETA 1A. NY 800(12)",VEERKAMP,"EL COMETA",14.65517241,7.37333333,7.28183908,49.687843146978,37
45167,GUADA-5A,"CDA GUADALUPE 5A",GUADALUPE,GUADALUPE,41.37931034,34.07870968,7.30060066,17.643118263725,31
